article_id,product_group_name,image_path
615434002,Garment Upper body,data\hm\images\061\0615434002.jpg
671858004,Garment Upper body,data\hm\images\067\0671858004.jpg
797002001,Garment Full body,data\hm\images\079\0797002001.jpg
497225051,Swimwear,data\hm\images\049\0497225051.jpg
616225034,Garment Upper body,data\hm\images\061\0616225034.jpg
911221002,Garment Lower body,data\hm\images\091\0911221002.jpg
852154001,Garment Upper body,data\hm\images\085\0852154001.jpg
629011007,Garment Full body,data\hm\images\062\0629011007.jpg
618426001,Garment Full body,data\hm\images\061\0618426001.jpg
629023001,Garment Upper body,data\hm\images\062\0629023001.jpg
700696003,Garment Upper body,data\hm\images\070\0700696003.jpg
726726018,Garment Upper body,data\hm\images\072\0726726018.jpg
796156004,Shoes,data\hm\images\079\0796156004.jpg
708478002,Garment Lower body,data\hm\images\070\0708478002.jpg
502889002,Garment Full body,data\hm\images\050\0502889002.jpg
875095004,Shoes,data\hm\images\087\0875095004.jpg
894709001,Garment Upper body,data\hm\images\089\0894709001.jpg
605230002,Shoes,data\hm\images\060\0605230002.jpg
783707046,Socks & Tights,data\hm\images\078\0783707046.jpg
772513014,Garment Upper body,data\hm\images\077\0772513014.jpg
805505001,Garment Upper body,data\hm\images\080\0805505001.jpg
634789001,Garment Upper body,data\hm\images\063\0634789001.jpg
829045009,Garment Full body,data\hm\images\082\0829045009.jpg
811448003,Garment Full body,data\hm\images\081\0811448003.jpg
795885004,Garment Upper body,data\hm\images\079\0795885004.jpg
713774042,Underwear,data\hm\images\071\0713774042.jpg
915921002,Garment Upper body,data\hm\images\091\0915921002.jpg
795885003,Garment Upper body,data\hm\images\079\0795885003.jpg
805714006,Garment Upper body,data\hm\images\080\0805714006.jpg
692846003,Garment Lower body,data\hm\images\069\0692846003.jpg
719128003,Garment Lower body,data\hm\images\071\0719128003.jpg
708303002,Garment Lower body,data\hm\images\070\0708303002.jpg
682068004,Garment Lower body,data\hm\images\068\0682068004.jpg
761711001,Accessories,data\hm\images\076\0761711001.jpg
735916001,Accessories,data\hm\images\073\0735916001.jpg
683639009,Nightwear,data\hm\images\068\0683639009.jpg
742315001,Shoes,data\hm\images\074\0742315001.jpg
640252004,Garment Upper body,data\hm\images\064\0640252004.jpg
713993005,Accessories,data\hm\images\071\0713993005.jpg
747820004,Garment Full body,data\hm\images\074\0747820004.jpg
375248028,Garment Lower body,data\hm\images\037\0375248028.jpg
710446002,Accessories,data\hm\images\071\0710446002.jpg
684023004,Accessories,data\hm\images\068\0684023004.jpg
790119001,Garment Lower body,data\hm\images\079\0790119001.jpg
624892001,Garment Lower body,data\hm\images\062\0624892001.jpg
306307005,Garment Upper body,data\hm\images\030\0306307005.jpg
540521003,Garment Upper body,data\hm\images\054\0540521003.jpg
670674018,Underwear,data\hm\images\067\0670674018.jpg
879096004,Garment Lower body,data\hm\images\087\0879096004.jpg
623814002,Garment Lower body,data\hm\images\062\0623814002.jpg
702706001,Underwear,data\hm\images\070\0702706001.jpg
721488006,Garment Full body,data\hm\images\072\0721488006.jpg
620499001,Garment Lower body,data\hm\images\062\0620499001.jpg
889550001,Garment Upper body,data\hm\images\088\0889550001.jpg
805875002,Garment Upper body,data\hm\images\080\0805875002.jpg
670722001,Garment Upper body,data\hm\images\067\0670722001.jpg
745686008,Underwear,data\hm\images\074\0745686008.jpg
702528002,Garment Full body,data\hm\images\070\0702528002.jpg
382127035,Garment Upper body,data\hm\images\038\0382127035.jpg
926391001,Garment Upper body,data\hm\images\092\0926391001.jpg
865572002,Accessories,data\hm\images\086\0865572002.jpg
792458003,Garment Upper body,data\hm\images\079\0792458003.jpg
677930004,Garment Upper body,data\hm\images\067\0677930004.jpg
639207002,Garment Upper body,data\hm\images\063\0639207002.jpg
708806002,Garment Upper body,data\hm\images\070\0708806002.jpg
689816002,Garment Upper body,data\hm\images\068\0689816002.jpg
720493001,Accessories,data\hm\images\072\0720493001.jpg
762310004,Garment Upper body,data\hm\images\076\0762310004.jpg
612274001,Swimwear,data\hm\images\061\0612274001.jpg
870526009,Garment Upper body,data\hm\images\087\0870526009.jpg
661493009,Underwear,data\hm\images\066\0661493009.jpg
480093001,Unknown,data\hm\images\048\0480093001.jpg
623891012,Nightwear,data\hm\images\062\0623891012.jpg
632223001,Garment Upper body,data\hm\images\063\0632223001.jpg
716324003,Garment Lower body,data\hm\images\071\0716324003.jpg
703181006,Garment Upper body,data\hm\images\070\0703181006.jpg
631109004,Garment Upper body,data\hm\images\063\0631109004.jpg
746778001,Garment Lower body,data\hm\images\074\0746778001.jpg
588148002,Garment Upper body,data\hm\images\058\0588148002.jpg
714556001,Garment Upper body,data\hm\images\071\0714556001.jpg
863456008,Garment Upper body,data\hm\images\086\0863456008.jpg
709109001,Shoes,data\hm\images\070\0709109001.jpg
829687002,Accessories,data\hm\images\082\0829687002.jpg
694680007,Accessories,data\hm\images\069\0694680007.jpg
732515002,Shoes,data\hm\images\073\0732515002.jpg
596983001,Garment Upper body,data\hm\images\059\0596983001.jpg
604068001,Nightwear,data\hm\images\060\0604068001.jpg
593030001,Socks & Tights,data\hm\images\059\0593030001.jpg
763196002,Garment Upper body,data\hm\images\076\0763196002.jpg
785071001,Garment Upper body,data\hm\images\078\0785071001.jpg
524036002,Garment Upper body,data\hm\images\052\0524036002.jpg
707208002,Shoes,data\hm\images\070\0707208002.jpg
626628003,Underwear,data\hm\images\062\0626628003.jpg
745698001,Accessories,data\hm\images\074\0745698001.jpg
611503028,Garment Upper body,data\hm\images\061\0611503028.jpg
828918003,Garment Lower body,data\hm\images\082\0828918003.jpg
830770002,Garment Full body,data\hm\images\083\0830770002.jpg
639094001,Underwear,data\hm\images\063\0639094001.jpg
622446001,Garment Lower body,data\hm\images\062\0622446001.jpg
723078001,Underwear,data\hm\images\072\0723078001.jpg
687725003,Garment Upper body,data\hm\images\068\0687725003.jpg
670533002,Garment Upper body,data\hm\images\067\0670533002.jpg
760749001,Garment Upper body,data\hm\images\076\0760749001.jpg
778175001,Swimwear,data\hm\images\077\0778175001.jpg
533261030,Garment Upper body,data\hm\images\053\0533261030.jpg
509893006,Garment Upper body,data\hm\images\050\0509893006.jpg
707013001,Garment Full body,data\hm\images\070\0707013001.jpg
624082001,Accessories,data\hm\images\062\0624082001.jpg
826224001,Garment Upper body,data\hm\images\082\0826224001.jpg
685428001,Accessories,data\hm\images\068\0685428001.jpg
818806002,Accessories,data\hm\images\081\0818806002.jpg
734378001,Shoes,data\hm\images\073\0734378001.jpg
623115004,Shoes,data\hm\images\062\0623115004.jpg
850446001,Garment Lower body,data\hm\images\085\0850446001.jpg
853256001,Accessories,data\hm\images\085\0853256001.jpg
792158001,Garment Upper body,data\hm\images\079\0792158001.jpg
554541014,Garment Lower body,data\hm\images\055\0554541014.jpg
854873001,Garment Upper body,data\hm\images\085\0854873001.jpg
872982001,Garment Upper body,data\hm\images\087\0872982001.jpg
889669007,Garment Lower body,data\hm\images\088\0889669007.jpg
736489007,Shoes,data\hm\images\073\0736489007.jpg
589880008,Garment Upper body,data\hm\images\058\0589880008.jpg
691072005,Garment Upper body,data\hm\images\069\0691072005.jpg
678157009,Garment Upper body,data\hm\images\067\0678157009.jpg
860135002,Garment Upper body,data\hm\images\086\0860135002.jpg
857224001,Accessories,data\hm\images\085\0857224001.jpg
710695019,Accessories,data\hm\images\071\0710695019.jpg
639944002,Garment Lower body,data\hm\images\063\0639944002.jpg
743644003,Garment Full body,data\hm\images\074\0743644003.jpg
892850002,Garment Full body,data\hm\images\089\0892850002.jpg
820572001,Underwear,data\hm\images\082\0820572001.jpg
875836012,Garment Upper body,data\hm\images\087\0875836012.jpg
545396032,Garment Lower body,data\hm\images\054\0545396032.jpg
857176011,Garment Lower body,data\hm\images\085\0857176011.jpg
605516008,Garment Lower body,data\hm\images\060\0605516008.jpg
745843001,Garment Upper body,data\hm\images\074\0745843001.jpg
589324001,Accessories,data\hm\images\058\0589324001.jpg
916881001,Garment Upper body,data\hm\images\091\0916881001.jpg
552315002,Garment Lower body,data\hm\images\055\0552315002.jpg
688881002,Garment Full body,data\hm\images\068\0688881002.jpg
747432006,Garment Upper body,data\hm\images\074\0747432006.jpg
805318001,Accessories,data\hm\images\080\0805318001.jpg
626959001,Accessories,data\hm\images\062\0626959001.jpg
701359002,Garment Upper body,data\hm\images\070\0701359002.jpg
679011003,Shoes,data\hm\images\067\0679011003.jpg
830662003,Garment Full body,data\hm\images\083\0830662003.jpg
836795003,Garment Lower body,data\hm\images\083\0836795003.jpg
865388002,Garment Upper body,data\hm\images\086\0865388002.jpg
693060001,Garment Upper body,data\hm\images\069\0693060001.jpg
552711005,Garment Upper body,data\hm\images\055\0552711005.jpg
699083005,Garment Upper body,data\hm\images\069\0699083005.jpg
868823011,Garment Upper body,data\hm\images\086\0868823011.jpg
814003001,Garment Upper body,data\hm\images\081\0814003001.jpg
619918003,Socks & Tights,data\hm\images\061\0619918003.jpg
567741006,Garment Lower body,data\hm\images\056\0567741006.jpg
807630001,Garment Upper body,data\hm\images\080\0807630001.jpg
624216002,Accessories,data\hm\images\062\0624216002.jpg
596983003,Garment Upper body,data\hm\images\059\0596983003.jpg
525932009,Garment Full body,data\hm\images\052\0525932009.jpg
637692001,Garment Upper body,data\hm\images\063\0637692001.jpg
742377001,Garment Upper body,data\hm\images\074\0742377001.jpg
680413001,Garment Full body,data\hm\images\068\0680413001.jpg
529008038,Underwear,data\hm\images\052\0529008038.jpg
736767018,Garment Lower body,data\hm\images\073\0736767018.jpg
831254001,Garment Lower body,data\hm\images\083\0831254001.jpg
894673001,Garment Upper body,data\hm\images\089\0894673001.jpg
626052009,Garment Upper body,data\hm\images\062\0626052009.jpg
848086001,Accessories,data\hm\images\084\0848086001.jpg
699110002,Garment Upper body,data\hm\images\069\0699110002.jpg
820526004,Garment Lower body,data\hm\images\082\0820526004.jpg
693994002,Garment Lower body,data\hm\images\069\0693994002.jpg
660590003,Garment Lower body,data\hm\images\066\0660590003.jpg
696991027,Garment Upper body,data\hm\images\069\0696991027.jpg
865354001,Accessories,data\hm\images\086\0865354001.jpg
667411015,Socks & Tights,data\hm\images\066\0667411015.jpg
674528001,Garment Lower body,data\hm\images\067\0674528001.jpg
651905005,Garment Upper body,data\hm\images\065\0651905005.jpg
820462001,Nightwear,data\hm\images\082\0820462001.jpg
707470003,Underwear,data\hm\images\070\0707470003.jpg
743132004,Garment Upper body,data\hm\images\074\0743132004.jpg
699822001,Garment Upper body,data\hm\images\069\0699822001.jpg
612800020,Garment Upper body,data\hm\images\061\0612800020.jpg
685616010,Swimwear,data\hm\images\068\0685616010.jpg
506191005,Swimwear,data\hm\images\050\0506191005.jpg
921090004,Garment Full body,data\hm\images\092\0921090004.jpg
830954003,Garment Lower body,data\hm\images\083\0830954003.jpg
522638007,Garment Upper body,data\hm\images\052\0522638007.jpg
904820002,Garment Lower body,data\hm\images\090\0904820002.jpg
249136020,Garment Lower body,data\hm\images\024\0249136020.jpg
600556002,Garment Upper body,data\hm\images\060\0600556002.jpg
809628007,Garment Upper body,data\hm\images\080\0809628007.jpg
556350001,Garment Upper body,data\hm\images\055\0556350001.jpg
573410005,Underwear,data\hm\images\057\0573410005.jpg
757330002,Garment Upper body,data\hm\images\075\0757330002.jpg
834031001,Garment Full body,data\hm\images\083\0834031001.jpg
696734002,Accessories,data\hm\images\069\0696734002.jpg
841558009,Garment Upper body,data\hm\images\084\0841558009.jpg
558266001,Garment Lower body,data\hm\images\055\0558266001.jpg
816919005,Accessories,data\hm\images\081\0816919005.jpg
699492001,Accessories,data\hm\images\069\0699492001.jpg
481912023,Underwear,data\hm\images\048\0481912023.jpg
661815001,Garment Full body,data\hm\images\066\0661815001.jpg
513745001,Garment Upper body,data\hm\images\051\0513745001.jpg
845080001,Garment Upper body,data\hm\images\084\0845080001.jpg
735407001,Shoes,data\hm\images\073\0735407001.jpg
837694001,Garment Upper body,data\hm\images\083\0837694001.jpg
807735001,Garment Upper body,data\hm\images\080\0807735001.jpg
505512001,Underwear,data\hm\images\050\0505512001.jpg
850587001,Garment Upper body,data\hm\images\085\0850587001.jpg
704760008,Socks & Tights,data\hm\images\070\0704760008.jpg
611054003,Garment Full body,data\hm\images\061\0611054003.jpg
660927001,Swimwear,data\hm\images\066\0660927001.jpg
678933002,Garment Lower body,data\hm\images\067\0678933002.jpg
653275048,Garment Upper body,data\hm\images\065\0653275048.jpg
858286001,Garment Upper body,data\hm\images\085\0858286001.jpg
671301002,Garment Upper body,data\hm\images\067\0671301002.jpg
923157001,Garment Full body,data\hm\images\092\0923157001.jpg
717779005,Garment Full body,data\hm\images\071\0717779005.jpg
694676006,Accessories,data\hm\images\069\0694676006.jpg
647424003,Nightwear,data\hm\images\064\0647424003.jpg
651321003,Garment Upper body,data\hm\images\065\0651321003.jpg
513373019,Garment Upper body,data\hm\images\051\0513373019.jpg
795425002,Garment Upper body,data\hm\images\079\0795425002.jpg
825748001,Accessories,data\hm\images\082\0825748001.jpg
899247004,Garment Full body,data\hm\images\089\0899247004.jpg
478426009,Garment Upper body,data\hm\images\047\0478426009.jpg
442345028,Garment Lower body,data\hm\images\044\0442345028.jpg
864668003,Garment Upper body,data\hm\images\086\0864668003.jpg
496923015,Garment Full body,data\hm\images\049\0496923015.jpg
843642010,Garment Lower body,data\hm\images\084\0843642010.jpg
554477015,Garment Lower body,data\hm\images\055\0554477015.jpg
558973007,Garment Upper body,data\hm\images\055\0558973007.jpg
891095001,Shoes,data\hm\images\089\0891095001.jpg
764838003,Garment Upper body,data\hm\images\076\0764838003.jpg
650104003,Underwear,data\hm\images\065\0650104003.jpg
643401001,Garment Upper body,data\hm\images\064\0643401001.jpg
669361002,Garment Full body,data\hm\images\066\0669361002.jpg
543036001,Garment Upper body,data\hm\images\054\0543036001.jpg
827881002,Garment Lower body,data\hm\images\082\0827881002.jpg
683024004,Garment Lower body,data\hm\images\068\0683024004.jpg
655026001,Accessories,data\hm\images\065\0655026001.jpg
869379007,Garment Lower body,data\hm\images\086\0869379007.jpg
561552017,Garment Full body,data\hm\images\056\0561552017.jpg
677843007,Garment Lower body,data\hm\images\067\0677843007.jpg
488016002,Socks & Tights,data\hm\images\048\0488016002.jpg
481111010,Underwear,data\hm\images\048\0481111010.jpg
684980001,Garment Upper body,data\hm\images\068\0684980001.jpg
504154021,Garment Upper body,data\hm\images\050\0504154021.jpg
617821003,Garment Full body,data\hm\images\061\0617821003.jpg
869095002,Shoes,data\hm\images\086\0869095002.jpg
699755017,Garment Upper body,data\hm\images\069\0699755017.jpg
885047002,Garment Lower body,data\hm\images\088\0885047002.jpg
555299001,Garment Lower body,data\hm\images\055\0555299001.jpg
